,course_id,semester,name,dept_id,department,credits,description,grading_method,gen_ed,core,sections,relationships.coreqs,relationships.prereqs,relationships.formerly,relationships.restrictions,relationships.additional_info,relationships.also_offered_as,relationships.credit_granted_for
902,BUSI737,202308,Innovation & Product Development,BUSI,Part-Time MBA Program,2,"Focuses on the development of innovations, new products or new services from the perspective of a marketer. For an innovation to be successful in the market, it has to be customer centric: hence, in this course, we study how to develop and bring to market elegant and efficient solutions to strong customer needs. This is a fundamental business challenge, faced while working in a startup or in an established company; when developing a new product or a new service; and when serving customers who are individuals or large corporations.",['Regular'],[],[],['BUSI737-BA01'],,BUSI650.,,Must be in Business and Management (Master's) program OR Permission of BMGT-Robert  H.,Smith School of Business.,,
903,BUSI741,202308,Financial Strategy for Corporations,BUSI,Part-Time MBA Program,2,"Advanced course in corporate finance, focusing on the issues that firms face when they plan to raise external capital from financial markets. The focus is on the financing problems faced by mid-market to large firms and on capital raised from public markets. The forms of external finance vary from simple debt or equity to more complex securities that bundle with an element of risk management.",['Regular'],[],[],['BUSI741-DC01'],,BUSI640.,,Must be in Business and Management (Master's) program OR Permission of BMGT-Robert  H.,Smith School of Business.,,
904,BUSI758D,202308,Special Topics in Business; Business Decoded,BUSI,Part-Time MBA Program,2,,['Regular'],[],[],"['BUSI758D-BA06', 'BUSI758D-GS06', 'BUSI758D-DC06', 'BUSI758D-BA07', 'BUSI758D-DC07', 'BUSI758D-GS07']",,,,,,,
905,BUSI758E,202308,Special Topics in Business; Business Decoded,BUSI,Part-Time MBA Program,2,,['Regular'],[],[],"['BUSI758E-BA06', 'BUSI758E-DC06', 'BUSI758E-GS06', 'BUSI758E-BA07', 'BUSI758E-DC07', 'BUSI758E-GS07']",,,,,,,
906,BUSI758F,202308,Special Topics in Business; Investment Fund Management,BUSI,Part-Time MBA Program,3,,['Regular'],[],[],['BUSI758F-DC01'],,,,,,,
907,BUSI758J,202308,Special Topics in Business; Digital Customer Journey,BUSI,Part-Time MBA Program,2,,['Regular'],[],[],['BUSI758J-DC01'],,,,,,,
908,BUSI758K,202308,Special Topics in Business; Portfolio Management,BUSI,Part-Time MBA Program,2,,['Regular'],[],[],"['BUSI758K-BA01', 'BUSI758K-WW01']",,,,,,,
909,BUSI759,202308,Independent Study in Business,BUSI,Part-Time MBA Program,1,,['Regular'],[],[],[],,,,,,,
910,BUSI781,202308,Marketing Emergent Technology,BUSI,Part-Time MBA Program,1,"The many challenges and best practices of successfully marketing emergent technologies. The course will begin with a discussion of past successes and failures in marketing emergent technologies; followed by a study of the effective approaches and frameworks that help technology managers identify and understand customer needs. We will then focus on analyzing how the identified customer needs can guide design and development of emergent technologies. We will subsequently turn our attention to understanding how to translate customer needs and market conditions into effectively positioning our emergent technologies, with the intent of maximizing success when going to market.",['Regular'],[],[],['BUSI781-DC06'],,,,Must be in Business and Management (Master's) program; or permission of BMGT-Robert H Smith.,Meets 11/19/22 & 12/3/22.,,
911,BUSI787,202308,Integrative Capstone,BUSI,Part-Time MBA Program,2,"Provide students with an integrative experience to utilize the functional tools amassed in the MBA program and acquire new knowledge in the areas of international business, business ethics and executive/leadership presence, provide students with the opportunity to work with multiple functional areas at a time to drive business growth and utilize cases to address domestic and international challenges, enabling you to sharpen your skills in utilizing several methods for adding economic value when expanding globally. Additionally, students will raise awareness of best practices in building executive/leadership presence, as functional knowledge and business expertise is not enough to ensure successful career progression.",['Regular'],[],[],"['BUSI787-DC01', 'BUSI787-DC02', 'BUSI787-WW01', 'BUSI787-WW02']",,,,Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H.,Smith School of Business.,,
912,BUSI788B,202308,Introduction to Global Business Experience; Doing Business in Brazil,BUSI,Part-Time MBA Program,2,,['Regular'],[],[],['BUSI788B-GX01'],,,,,,,
913,BUSI788J,202308,Introduction to Global Business Experience; Doing Business in South Africa,BUSI,Part-Time MBA Program,2,,['Regular'],[],[],['BUSI788J-GX01'],,,,,,,
914,BUSI791,202308,Research and Development Strategy and Process,BUSI,Part-Time MBA Program,2,"This course will educate technology management professionals on contemporary strategy, management approaches, and best-practices for research and development. The course will focus on private sector methods to manage technology programs, identify and specify technical requirements, communicate technology use and value, and assess new technologies and architectures. It will include instruction on technology scouting and assessing Technology Readiness Levels (TRLs). Through engagement with experts in creating and managing technology, students will also be exposed to human and behavioral factors that can influence technology adoption in the commercial and public sector.",['Regular'],[],[],['BUSI791-DC06'],,,,Must be in Business and Management (Master's) program; or permission of BMGT-Robert H Smith School of Business.,"Meets 9/3, 9/17, 10/1.",,
915,BUSI793,202308,"Technology Entrepreneurship, Innovation and Commercialization",BUSI,Part-Time MBA Program,2,"Best practices and challenges in organizing and cultivating new ideas into successful public and private sector technology ventures.  The course provides an integrated strategic framework for innovation-based entrepreneurs and technology professionals. It will be structured to provide a deep understanding of the core strategic choices facing startup innovators, a synthetic framework for the development and implementation of entrepreneurial strategy in dynamic environments, and the ability to scale those ventures over time. A central theme of the course is that, to achieve competitive advantage, technology entrepreneurs must balance the process of experimentation and learning inherent to both technological advance and entrepreneurship, with the selection and implementation of a strategy that establishes a competitive advantage. The course identifies the key choices entrepreneurs make to take advantage of a novel opportunity and the logic of particular strategic commitments and positions that allow entrepreneurs to establish a competitive advantage.",['Regular'],[],[],['BUSI793-DC06'],,,,Must be in Business and Management (Master's) program; or permission of BMGT-Robert H Smith School of Business.,"Meets 10/15, 10/29, 11/5.",,
916,BUSI799,202308,Masters Thesis Research,BUSI,Part-Time MBA Program,1,,['Sat-Fail'],[],[],[],,,,,,,
917,BUSM600,202308,Leadership and Teamwork,BUSM,Full-Time MBA Program,2,"Course examines concepts of team-building and leadership which are critical to managerial success. Topics include leadership, decision making, communication and conflict, work motivation, building effective teams, and organizational change and culture.",['Regular'],[],[],['BUSM600-0101'],,,,Must be in Business and Management (Master's) program; or permission of BMGT-Robert H.,Smith School of Business.,,"BMGT600, BUSI662 or BUSM600."
918,BUSM602,202308,Introduction to Financial Accounting,BUSM,Full-Time MBA Program,2,"Overview of financial accounting, periodic financial statements and the financial reporting process. Importance of financial statements as information source for creditors and investors and as a means by which managers can communicate information about their firms.",['Regular'],[],[],['BUSM602-0101'],,,,Must be in Business and Management (Master's) program; or permission of BMGT-Robert H.,Smith School of Business.,,BUSI610 or BUSM602.
919,BUSM604,202308,Managerial Economics and Public Policy,BUSM,Full-Time MBA Program,2,"Basic microeconomic principles used by firms, including supply and demand, elasticities, costs, productivity, pricing, market structure and competitive implications of alternative market structures. Market failures and government intervention. Public policy processes affecting business operations.",['Regular'],[],[],['BUSM604-0101'],,,,Must be in Business and Management (Master's) program; or permission of BMGT-Robert H.,Smith School of Business.,,BUSI681 or BUSM604.
